,word,type,cefr,phon_br,phon_n_am,definition,example,uk,us
3298,surprise,noun,a2,/səˈpraɪz/,/sərˈpraɪz/,"an event, a piece of news, etc. that is unexpected or that happens suddenly",What a nice surprise!,surprise_uk.mp3,surprise_us.mp3
3299,surprise,verb,a2,/səˈpraɪz/,/sərˈpraɪz/,to make somebody feel surprised,"surprise somebody, It wouldn't surprise me if they got married soon.",surprise_uk.mp3,surprise_us.mp3
3300,surprised,adjective,a2,/səˈpraɪzd/,/sərˈpraɪzd/,feeling or showing surprise,a surprised look,surprised_uk.mp3,surprised_us.mp3
3301,surprising,adjective,a2,/səˈpraɪzɪŋ/,/sərˈpraɪzɪŋ/,causing surprise,It’s not surprising (that) they lost.,surprising_uk.mp3,surprising_us.mp3
3302,surround,verb,b2,/səˈraʊnd/,/səˈraʊnd/,to be all around something/somebody,"surround something/somebody, Tall trees surround the lake.",surround_uk.mp3,surround_us.mp3
3303,surrounding,adjective,b2,/səˈraʊndɪŋ/,/səˈraʊndɪŋ/,that is near or around something,Oxford and the surrounding area,surrounding_uk.mp3,surrounding_us.mp3
3304,survey,noun,a2,/ˈsɜːveɪ/,/ˈsɜːrveɪ/,"an investigation of the opinions, behaviour, etc. of a particular group of people, which is usually done by asking them questions",A recent survey showed 75 per cent of those questioned were in favour of the plan.,survey_uk.mp3,survey_us.mp3
3305,survey,verb,b2,/səˈveɪ/,/sərˈveɪ/,"to look carefully at the whole of something, especially in order to get a general impression of it",The next morning we surveyed the damage caused by the fire.,survey_uk.mp3,survey_us.mp3
3306,survive,verb,b1,/səˈvaɪv/,/sərˈvaɪv/,to continue to live or exist,She was the last surviving member of the family.,survive_uk.mp3,survive_us.mp3
3307,suspect,noun,b2,/ˈsʌspekt/,/ˈsʌspekt/,a person who is suspected of a crime or of having done something wrong,a murder suspect,suspect_uk.mp3,suspect_us.mp3
3308,suspect,verb,b2,/səˈspekt/,/səˈspekt/,"to have an idea that something is probably true or likely to happen, especially something bad, but without having definite proof","As I had suspected all along, he was not a real policeman.",suspect_uk.mp3,suspect_us.mp3
3309,swear,verb,b2,/sweə(r)/,/swer/,"to use rude or offensive language, usually because you are angry",She fell over and swore loudly.,swear_uk.mp3,swear_us.mp3
3310,sweater,noun,a1,/ˈswetə(r)/,/ˈswetər/,"a piece of clothing for the upper part of the body, made of wool or cotton, with long sleeves",She wore jeans and a sweater.,sweater_uk.mp3,sweater_us.mp3
3311,sweep,verb,b2,/swiːp/,/swiːp/,"to clean a room, surface, etc. using a broom (= a type of brush on a long handle)","sweep (something), to sweep the floor",sweep_uk.mp3,sweep_us.mp3
3312,sweet,adjective,a2,/swiːt/,/swiːt/,"containing, or tasting as if it contains, a lot of sugar",a cup of hot sweet tea,sweet_uk.mp3,sweet_us.mp3
3313,sweet,noun,a2,/swiːt/,/swiːt/,"a small piece of sweet food, usually made with sugar and/or chocolate and eaten between meals",a packet of sweets,sweet_uk.mp3,sweet_us.mp3
3314,swim,noun,b1,/swɪm/,/swɪm/,a period of time during which you swim,Let's go for a swim.,swim_uk.mp3,swim_us.mp3
3315,swim,verb,a1,/swɪm/,/swɪm/,"to move through water by moving your arms and legs, without touching the bottom",I can't swim.,swim_uk.mp3,swim_us.mp3
3316,swimming,noun,a1,/ˈswɪmɪŋ/,/ˈswɪmɪŋ/,the sport or activity of swimming,Swimming is a good form of exercise.,swimming_uk.mp3,swimming_us.mp3
3317,switch,noun,b2,/swɪtʃ/,/swɪtʃ/,a small device that you press or move up and down in order to turn a light or piece of electrical equipment on and off,a light switch,switch_uk.mp3,switch_us.mp3
3318,switch,verb,b1,/swɪtʃ/,/swɪtʃ/,to change or make something change from one thing to another,"switch (over) to something, We're in the process of switching over to a new system of invoicing.",switch_uk.mp3,switch_us.mp3
3319,symbol,noun,a2,/ˈsɪmbl/,/ˈsɪmbl/,"a person, an object, an event, etc. that represents a more general quality or situation",The vase is decorated with religious symbols.,symbol_uk.mp3,symbol_us.mp3
3320,sympathy,noun,b2,/ˈsɪmpəθi/,/ˈsɪmpəθi/,the feeling of being sorry for somebody; showing that you understand and care about somebody’s problems,"sympathy for somebody, to express/feel sympathy for somebody",sympathy_uk.mp3,sympathy_us.mp3
3321,symptom,noun,b1,/ˈsɪmptəm/,/ˈsɪmptəm/,a change in your body or mind that shows that you are not healthy,Symptoms include a headache and sore throat.,symptom_uk.mp3,symptom_us.mp3
3322,system,noun,a2,/ˈsɪstəm/,/ˈsɪstəm/,an organized set of ideas or theories or a particular way of doing something,reform of the country's education system,system_uk.mp3,system_us.mp3
3323,T-shirt,noun,a1,/ˈtiː ʃɜːt/,/ˈtiː ʃɜːrt/,"an informal shirt, usually with short sleeves (= arms) no collar or buttons, or just a few buttons at the top",He was wearing a faded pair of blue jeans and an old T-shirt.,T-shirt_uk.mp3,T-shirt_us.mp3
3324,table,noun,a1,/ˈteɪbl/,/ˈteɪbl/,a piece of furniture that consists of a flat top supported by legs,"at a/the table, We sat at a round table in the corner.",table_uk.mp3,table_us.mp3
3325,tablet,noun,a2,/ˈtæblət/,/ˈtæblət/,"a small computer that is easy to carry, with a large touch screen and usually without a physical keyboard",The company has launched its latest 10-inch tablet.,tablet_uk.mp3,tablet_us.mp3
3326,tail,noun,b1,/teɪl/,/teɪl/,"the part that sticks out at the back of the body of a bird, an animal or a fish, which the animal can move from side to side or up and down","The dog ran up, wagging its tail.",tail_uk.mp3,tail_us.mp3
3327,take,verb,a1,/teɪk/,/teɪk/,to carry or move something from one place to another,"take something, Remember to take your coat when you leave.",take_uk.mp3,take_us.mp3
3328,tale,noun,b2,/teɪl/,/teɪl/,"a story created using the imagination, especially one that is full of action and adventure",a coming-of-age/morality tale,tale_uk.mp3,tale_us.mp3
3329,talent,noun,b1,/ˈtælənt/,/ˈtælənt/,a natural ability to do something well,The festival showcases the talent of young musicians.,talent_uk.mp3,talent_us.mp3
3330,talented,adjective,b1,/ˈtæləntɪd/,/ˈtæləntɪd/,having a natural ability to do something well,a talented player/musician/artist ,talented_uk.mp3,talented_us.mp3
3331,talk,noun,a2,/tɔːk/,/tɔːk/,a speech or lecture on a particular subject,I went to several interesting talks at the conference.,talk_uk.mp3,talk_us.mp3
3332,talk,verb,a1,/tɔːk/,/tɔːk/,"to say things; to speak in order to give information or to express feelings, ideas, etc.",Stop talking and listen!,talk_uk.mp3,talk_us.mp3
3333,tall,adjective,a1,/tɔːl/,/tɔːl/,having a greater than average height,She's tall and thin.,tall_uk.mp3,tall_us.mp3
3334,tank,noun,b2,/tæŋk/,/tæŋk/,a large container for holding liquid or gas,a fuel/water/storage tank,tank_uk.mp3,tank_us.mp3
3335,tape,noun,b1,/teɪp/,/teɪp/,"a long, narrow piece of material with a sticky substance on one side that is used for sticking things together",adhesive/sticky tape,tape_uk.mp3,tape_us.mp3
3336,target,noun,a2,/ˈtɑːɡɪt/,/ˈtɑːrɡɪt/,a result that you try to achieve,to meet/hit a target,target_uk.mp3,target_us.mp3
3337,target,verb,b2,/ˈtɑːɡɪt/,/ˈtɑːrɡɪt/,to aim an attack or a criticism at somebody/something,"target somebody/something, He accused the group of deliberately targeting civilians.",target_uk.mp3,target_us.mp3
3338,task,noun,a2,/tɑːsk/,/tæsk/,"a piece of work that somebody has to do, especially a hard or unpleasant one",to accomplish/perform/undertake/complete a task,task_uk.mp3,task_us.mp3
3339,taste,noun,a2,/teɪst/,/teɪst/,the particular quality that different foods and drinks have that allows you to recognize them when you put them in your mouth,a sweet/salty/bitter/sour taste,taste_uk.mp3,taste_us.mp3
3340,taste,verb,a2,/teɪst/,/teɪst/,to have a particular taste,"+ adj., to taste good/delicious/sweet",taste_uk.mp3,taste_us.mp3
3341,tax,noun,b1,/tæks/,/tæks/,money that you have to pay to the government so that it can pay for public services. People pay tax according to their income and businesses pay tax according to their profits. Tax is also often paid on goods and services.,to pay your taxes,tax_uk.mp3,tax_us.mp3
3342,tax,verb,b1,/tæks/,/tæks/,to put a tax on somebody/something; to make somebody pay tax,"tax somebody/something, His declared aim was to tax the rich.",tax_uk.mp3,tax_us.mp3
3343,taxi,noun,a1,/ˈtæksi/,/ˈtæksi/,a car with a driver that you pay to take you somewhere. Taxis usually have meters that show how much money you have to pay.,We took a taxi to the airport.,taxi_uk.mp3,taxi_us.mp3
3344,tea,noun,a1,/tiː/,/tiː/,the dried leaves (called tea leaves) of the tea bush,a packet of tea,tea_uk.mp3,tea_us.mp3
3345,teach,verb,a1,/tiːtʃ/,/tiːtʃ/,"to give lessons to students in a school, college, university, etc.; to help somebody learn something by giving information about it",She teaches at our local school.,teach_uk.mp3,teach_us.mp3
3346,teacher,noun,a1,/ˈtiːtʃə(r)/,/ˈtiːtʃər/,"a person whose job is teaching, especially in a school",an English/a science teacher,teacher_uk.mp3,teacher_us.mp3
3347,teaching,noun,a2,/ˈtiːtʃɪŋ/,/ˈtiːtʃɪŋ/,the work of a teacher,She wants to go into teaching (= make it a career).,teaching_uk.mp3,teaching_us.mp3
3348,team,noun,a1,/tiːm/,/tiːm/,a group of people who play a particular game or sport against another group of people,a football/basketball/soccer team,team_uk.mp3,team_us.mp3
3349,tear,noun,b2,/teə(r)/,/ter/,a hole that has been made in something by tearing,This sheet has a tear in it.,tear_uk.mp3,tear_us.mp3
3350,tear,verb,b2,/teə(r)/,/ter/,to damage something by pulling it apart or into pieces or by cutting it on something sharp; to become damaged in this way,"tear something + adv./prep., I tore my jeans on the fence.",tear_uk.mp3,tear_us.mp3
3351,technical,adjective,b1,/ˈteknɪkl/,/ˈteknɪkl/,"connected with the practical use of machines, methods, etc. in science and industry",We offer free technical support for those buying our software.,technical_uk.mp3,technical_us.mp3
3352,technique,noun,b1,/tekˈniːk/,/tekˈniːk/,"a particular way of doing something, especially one in which you have to learn special skills",management techniques,technique_uk.mp3,technique_us.mp3
3353,technology,noun,a2,/tekˈnɒlədʒi/,/tekˈnɑːlədʒi/,"scientific knowledge used in practical ways in industry, for example in designing new machines",science and technology,technology_uk.mp3,technology_us.mp3
3354,teenage,adjective,a2,/ˈtiːneɪdʒ/,/ˈtiːneɪdʒ/,between 13 and 19 years old; connected with people of this age,a teenage girl/boy,teenage_uk.mp3,teenage_us.mp3
3355,teenager,noun,a1,/ˈtiːneɪdʒə(r)/,/ˈtiːneɪdʒər/,a person who is between 13 and 19 years old,a magazine aimed at teenagers,teenager_uk.mp3,teenager_us.mp3
3356,telephone,noun,a1,/ˈtelɪfəʊn/,/ˈtelɪfəʊn/,"a system for talking to somebody else over long distances, using wires or radio; a machine used for this",The telephone rang and Pat answered it.,telephone_uk.mp3,telephone_us.mp3
3357,telephone,verb,a1,/ˈtelɪfəʊn/,/ˈtelɪfəʊn/,to speak to somebody by phone,Please write or telephone for details.,telephone_uk.mp3,telephone_us.mp3
3358,television,noun,a1,/ˈtelɪvɪʒn/,/ˈtelɪvɪʒn/,a piece of electrical equipment with a screen on which you can watch programmes with moving pictures and sounds,a widescreen/flat-screen/plasma television,television_uk.mp3,television_us.mp3
3359,tell,verb,a1,/tel/,/tel/,to give information to somebody by speaking or writing,"tell something to somebody, He told the news to everybody he saw.",tell_uk.mp3,tell_us.mp3
3360,temperature,noun,a2,/ˈtemprətʃə(r)/,/ˈtemprətʃər/,the measurement in degrees of how hot or cold a thing or place is,high/low temperatures,temperature_uk.mp3,temperature_us.mp3
3361,temporary,adjective,b2,/ˈtemprəri/,/ˈtempəreri/,lasting or intended to last or be used only for a short time; not permanent,to hire temporary workers,temporary_uk.mp3,temporary_us.mp3
3362,ten,number,a1,/ten/,/ten/,10,There are only ten of these rare animals left.,ten_uk.mp3,ten_us.mp3
3363,tend,verb,b1,/tend/,/tend/,to be likely to do something or to happen in a particular way because this is what often or usually happens,Women tend to live longer than men.,tend_uk.mp3,tend_us.mp3
3364,tennis,noun,a1,/ˈtenɪs/,/ˈtenɪs/,a game in which two or four players use rackets to hit a ball backwards and forwards across a net on a specially marked court ,to play tennis,tennis_uk.mp3,tennis_us.mp3
3365,tent,noun,b1,/tent/,/tent/,"a shelter made of a large sheet of canvas, nylon, etc. that is supported by poles and ropes fixed to the ground, and is used especially for camping",to put up/take down a tent,tent_uk.mp3,tent_us.mp3
3366,term,noun,a2,/tɜːm/,/tɜːrm/,"a word or phrase used as the name of something, especially one connected with a particular type of language",a technical/legal/generic term,term_uk.mp3,term_us.mp3
3367,term,verb,b2,/tɜːm/,/tɜːrm/,to use a particular name or word to describe somebody/something,"term somebody/something + adj., At his age, he can hardly be termed young. ",term_uk.mp3,term_us.mp3
3368,terrible,adjective,a1,/ˈterəbl/,/ˈterəbl/,"very unpleasant; making you feel very unhappy, upset or frightened",a terrible experience,terrible_uk.mp3,terrible_us.mp3
3369,test,noun,a1,/test/,/test/,"an examination of somebody’s knowledge or ability, consisting of questions for them to answer or activities for them to perform",an IQ/a fitness test ,test_uk.mp3,test_us.mp3
3370,test,verb,a1,/test/,/test/,"to find out how much somebody knows, or what they can do by asking them questions or giving them activities to perform","test somebody, Students will be tested at the end of each module.",test_uk.mp3,test_us.mp3
3371,text,noun,a1,/tekst/,/tekst/,any form of written material,a computer that can process text,text_uk.mp3,text_us.mp3
3372,text,verb,a2,/tekst/,/tekst/,,,text_uk.mp3,text_us.mp3
3373,than,conjunction,a1,/ðən/,/ðən/,used to introduce the second part of a comparison,I'm older than her.,than_uk.mp3,than_us.mp3
3374,than,preposition,a1,/ðən/,/ðən/,used to introduce the second part of a comparison,I'm older than her.,than_uk.mp3,than_us.mp3
3375,thank,verb,a1,/θæŋk/,/θæŋk/,to tell somebody that you are grateful for something,"thank somebody for something, I must write and thank Mary for the present.",thank_uk.mp3,thank_us.mp3
3376,thanks,exclamation,a1,/θæŋks/,/θæŋks/,used to show that you are grateful to somebody for something they have done,"‘How are you?’ ‘Fine, thanks (= thanks for asking).’",thanks_uk.mp3,thanks_us.mp3
3377,thanks,noun,a1,/θæŋks/,/θæŋks/,words or actions that show that you are grateful to somebody for something,"thanks to somebody for something, How can I ever express my thanks to you for all you've done?",thanks_uk.mp3,thanks_us.mp3
3378,that,adverb,b1,/ðæt/,/ðæt/,to such a degree; so,I can't walk that far (= as far as that).,that_uk.mp3,that_us.mp3
3379,that,conjunction,a1,/ðət/,/ðət/,"used after some verbs, adjectives and nouns to introduce a new part of the sentence",She said (that) the story was true.,that_uk.mp3,that_us.mp3
3380,that,determiner,a1,/ðæt/,/ðæt/,used for referring to a person or thing that is not near the speaker or as near to the speaker as another,Look at that man over there.,that_uk.mp3,that_us.mp3
3381,that,pronoun,a1,/ðæt/,/ðæt/,"used for referring to a person or thing that is not near the speaker, or not as near to the speaker as another",Who's that?,that_uk.mp3,that_us.mp3
3382,the,definite article,a1,/ðə/,/ðə/,used to refer to somebody/something that has already been mentioned or is easily understood,There were three questions. The first two were relatively easy but the third one was hard.,the_uk.mp3,the_us.mp3
3383,theatre,noun,a1,/ˈθɪətə(r)/,/ˈθiːətər/,a building or an outdoor area where plays and similar types of entertainment are performed,Broadway theatres,theatre_uk.mp3,theatre_us.mp3
3384,their,determiner,a1,/ðeə(r)/,/ðer/,"of or belonging to people, animals or things that have already been mentioned or are easily identified",Their parties are always fun.,their_uk.mp3,their_us.mp3
3385,theirs,pronoun,b1,/ðeəz/,/ðerz/,of or belonging to them,Theirs are the children with very fair hair.,theirs_uk.mp3,theirs_us.mp3
3386,them,pronoun,a1,/ðəm/,/ðəm/,"used when referring to people, animals or things as the object of a verb or preposition, or after the verb be",Tell them the news.,them_uk.mp3,them_us.mp3
3387,theme,noun,b1,/θiːm/,/θiːm/,"the subject or main idea in a talk, piece of writing or work of art",the central/main/key/major theme,theme_uk.mp3,theme_us.mp3
3388,themselves,pronoun,a2,/ðəmˈselvz/,/ðəmˈselvz/,used when people or animals performing an action are also affected by it,They seemed to be enjoying themselves.,themselves_uk.mp3,themselves_us.mp3
3389,then,adverb,a1,/ðen/,/ðen/,used to refer to a particular time in the past or future,Life was harder then because neither of us had a job.,then_uk.mp3,then_us.mp3
3390,theory,noun,b1,/ˈθɪəri/,/ˈθiːəri/,a formal set of ideas that is intended to explain why something happens or exists,"theory of something, the theory of evolution/relativity",theory_uk.mp3,theory_us.mp3
3391,therapy,noun,b2,/ˈθerəpi/,/ˈθerəpi/,the treatment of a physical problem or an illness,He is receiving therapy for cancer.,therapy_uk.mp3,therapy_us.mp3
3392,there,adverb,a1,/ðeə(r)/,/ðer/,used to show that something exists or happens,There's a restaurant around the corner.,there_uk.mp3,there_us.mp3
3393,therefore,adverb,b1,/ˈðeəfɔː(r)/,/ˈðerfɔːr/,used to introduce the logical result of something that has just been mentioned,He's only 17 and therefore not eligible to vote.,therefore_uk.mp3,therefore_us.mp3
3394,they,pronoun,a1,/ðeɪ/,/ðeɪ/,"people, animals or things that have already been mentioned or are easily identified",‘Where are John and Liz?’ ‘They went for a walk.’,they_uk.mp3,they_us.mp3
3395,thick,adjective,a2,/θɪk/,/θɪk/,having a larger distance between opposite sides or surfaces than other similar objects or than normal,a thick slice of bread,thick_uk.mp3,thick_us.mp3
3396,thief,noun,a2,/θiːf/,/θiːf/,a person who steals something from another person or place,a car/jewel thief,thief_uk.mp3,thief_us.mp3
3397,thin,adjective,a2,/θɪn/,/θɪn/,having a smaller distance between opposite sides or surfaces than other similar objects or than normal,Cut the vegetables into thin strips.,thin_uk.mp3,thin_us.mp3
3398,thing,noun,a1,/θɪŋ/,/θɪŋ/,"an object whose name you do not use because you do not need to or want to, or because you do not know it",Can you pass me that thing over there?,thing_uk.mp3,thing_us.mp3
3399,think,verb,a1,/θɪŋk/,/θɪŋk/,to have a particular idea or opinion about something/somebody; to believe something,"think (that)…, Do you really think (that) he'll win?",think_uk.mp3,think_us.mp3
3400,thinking,noun,a2,/ˈθɪŋkɪŋ/,/ˈθɪŋkɪŋ/,the process of thinking about something,I had to do some quick thinking.,thinking_uk.mp3,thinking_us.mp3
3401,third,noun,a2,/θɜːd/,/θɜːrd/,each of three equal parts of something,He divided the money into thirds.,third_uk.mp3,third_us.mp3
3402,third,ordinal number,a1,/θɜːd/,/θɜːrd/,3rd,Today is the third (of May).,third_uk.mp3,third_us.mp3
3403,thirsty,adjective,a1,/ˈθɜːsti/,/ˈθɜːrsti/,needing or wanting to drink,We were hungry and thirsty.,thirsty_uk.mp3,thirsty_us.mp3
3404,thirteen,number,a1,/ˌθɜːˈtiːn/,/ˌθɜːrˈtiːn/,,,thirteen_uk.mp3,thirteen_us.mp3
3405,thirty,number,a1,/ˈθɜːti/,/ˈθɜːrti/,,,thirty_uk.mp3,thirty_us.mp3
3406,this,adverb,b1,/ðɪs/,/ðɪs/,to this degree; so,It's about this high (= as high as I am showing you with my hands).,this_uk.mp3,this_us.mp3
3407,this,determiner,a1,/ðɪs/,/ðɪs/,"used to refer to a particular person, thing or event that is close to you, especially compared with another",How long have you been living in this country?,this_uk.mp3,this_us.mp3
3408,this,pronoun,a1,/ðɪs/,/ðɪs/,,,this_uk.mp3,this_us.mp3
3409,though,adverb,b1,/ðəʊ/,/ðəʊ/,used especially at the end of a sentence or clause to add a fact or an opinion that makes the previous statement less strong or less important,Our team lost. It was a good game though.,though_uk.mp3,though_us.mp3
3410,though,conjunction,b1,/ðəʊ/,/ðəʊ/,despite the fact that,"Anne was fond of Tim, though he often annoyed her.",though_uk.mp3,though_us.mp3
3411,thought,noun,a2,/θɔːt/,/θɔːt/,something that you think of or remember,"thought of doing something, I couldn't bear the thought of waiting any longer. ",thought_uk.mp3,thought_us.mp3
3412,thousand,number,a1,/ˈθaʊznd/,/ˈθaʊznd/,1 000,There were thousands of people there.,thousand_uk.mp3,thousand_us.mp3
3413,threat,noun,b2,/θret/,/θret/,"a statement in which you tell somebody that you will punish or harm them, especially if they do not do what you want","threat against somebody/something, to make threats against somebody",threat_uk.mp3,threat_us.mp3
3414,threaten,verb,b2,/ˈθretn/,/ˈθretn/,"to say that you will cause trouble, hurt somebody, etc. if you do not get what you want","threaten somebody/something, They broke my windows and threatened me.",threaten_uk.mp3,threaten_us.mp3
3415,three,number,a1,/θriː/,/θriː/,3,There are only three cookies left.,three_uk.mp3,three_us.mp3
3416,throat,noun,b1,/θrəʊt/,/θrəʊt/,a passage in the neck through which food and air pass on their way into the body; the front part of the neck,a sore throat,throat_uk.mp3,throat_us.mp3
3417,through,adverb,a1,/θruː/,/θruː/,from one end or side of something to the other,Put the coffee in the filter and let the water run through.,through_uk.mp3,through_us.mp3
3418,through,preposition,a1,/θruː/,/θruː/,from one end or side of something/somebody to the other,The burglar got in through the window.,through_uk.mp3,through_us.mp3
3419,throughout,adverb,b1,/θruːˈaʊt/,/θruːˈaʊt/,in or into every part of something,They export their products to markets throughout the world.,throughout_uk.mp3,throughout_us.mp3
3420,throughout,preposition,b1,/θruːˈaʊt/,/θruːˈaʊt/,in or into every part of something,They export their products to markets throughout the world.,throughout_uk.mp3,throughout_us.mp3
3421,throw,verb,a2,/θrəʊ/,/θrəʊ/,to send something from your hand through the air by moving your hand or arm quickly,Practise throwing and catching. ,throw_uk.mp3,throw_us.mp3
3422,Thursday,noun,a1,/ˈθɜːzdeɪ/,/ˈθɜːrzdeɪ/,the day of the week after Wednesday and before Friday,"It's Thursday today, isn't it?",Thursday_uk.mp3,Thursday_us.mp3
3423,thus,adverb,b2,/ðʌs/,/ðʌs/,in this way; like this,Many scholars have argued thus.,thus_uk.mp3,thus_us.mp3
3424,ticket,noun,a1,/ˈtɪkɪt/,/ˈtɪkɪt/,"a printed piece of paper, or a message or image received on your phone or computer, that gives you the right to travel on a particular bus, train, etc. or to go into a theatre, etc.",a plane/bus/train ticket,ticket_uk.mp3,ticket_us.mp3
3425,tidy,adjective,a2,/ˈtaɪdi/,/ˈtaɪdi/,arranged neatly and with everything in order,a tidy desk,tidy_uk.mp3,tidy_us.mp3
3426,tidy,verb,a2,/ˈtaɪdi/,/ˈtaɪdi/,to make something look neat by putting things in the place where they belong,I spent all morning cleaning and tidying.,tidy_uk.mp3,tidy_us.mp3
3427,tie,noun,a2,/taɪ/,/taɪ/,"a long, narrow piece of cloth worn around the neck, especially by men, with a knot in front",He was dressed impeccably in a suit and tie. ,tie_uk.mp3,tie_us.mp3
3428,tie,verb,a2,/taɪ/,/taɪ/,"to attach or hold two or more things together using string, rope, etc.; to fasten somebody/something with string, rope, etc.","tie something + adv./prep., She tied the newspapers in a bundle.",tie_uk.mp3,tie_us.mp3
3429,tight,adjective,b1,/taɪt/,/taɪt/,"held or fixed in position securely; difficult to move, open or separate",He kept a tight grip on her arm.,tight_uk.mp3,tight_us.mp3
3430,till,conjunction,b1,/tɪl/,/tɪl/,until,We're open till 6 o'clock.,till_uk.mp3,till_us.mp3
3431,till,preposition,b1,/tɪl/,/tɪl/,until,We're open till 6 o'clock.,till_uk.mp3,till_us.mp3
3432,time,noun,a1,/taɪm/,/taɪm/,"what is measured in minutes, hours, days, etc.",The world exists in time and space.,time_uk.mp3,time_us.mp3
3433,time,verb,b2,/taɪm/,/taɪm/,to measure how long it takes for something to happen or for somebody to do something,"time something, ‘How long does it take to get to Leeds from here?’ ‘I don’t know, I’ve never timed it.’",time_uk.mp3,time_us.mp3
3434,tin,noun,b1,/tɪn/,/tɪn/,a metal container in which food is sold; the contents of one of these containers,Open the tin and drain the tuna. ,tin_uk.mp3,tin_us.mp3
3435,tiny,adjective,b1,/ˈtaɪni/,/ˈtaɪni/,very small in size or amount,a tiny baby,tiny_uk.mp3,tiny_us.mp3
3436,tip,noun,a2,/tɪp/,/tɪp/,a small piece of advice about something practical,"tip on/for doing something, handy tips for buying a computer",tip_uk.mp3,tip_us.mp3
3437,tip,verb,b1,/tɪp/,/tɪp/,to give somebody an extra amount of money to thank them for something they have done for you as part of their job,Americans were always welcome because they tended to tip heavily.,tip_uk.mp3,tip_us.mp3
3438,tired,adjective,a1,/ˈtaɪəd/,/ˈtaɪərd/,feeling that you would like to sleep or rest; needing rest,to be/look/feel tired,tired_uk.mp3,tired_us.mp3
3439,title,noun,a1,/ˈtaɪtl/,/ˈtaɪtl/,"the name of a book, poem, painting, piece of music, etc.",What's title of her new book? ,title_uk.mp3,title_us.mp3
3440,title,verb,b2,/ˈtaɪtl/,/ˈtaɪtl/,"to give a book, piece of music, etc. a particular name","be titled…, Their first album was titled ‘Made in Valmez’.",title_uk.mp3,title_us.mp3
3441,to,infinitive marker,a1,/tə/,/tə/,used to show purpose or intention,I set out to buy food.,to_uk.mp3,to_us.mp3
3442,to,preposition,a1,/tə/,/tə/,in the direction of something; towards something,I walked to the office.,to_uk.mp3,to_us.mp3
3443,today,adverb,a1,/təˈdeɪ/,/təˈdeɪ/,on this day,I've got a piano lesson later today.,today_uk.mp3,today_us.mp3
3444,today,noun,a1,/təˈdeɪ/,/təˈdeɪ/,this day,Today is her tenth birthday.,today_uk.mp3,today_us.mp3
3445,toe,noun,b1,/təʊ/,/təʊ/,one of the five small parts that stick out from the foot; any similar part on the foot of an animal or bird,the big/little toe (= the largest/smallest toe),toe_uk.mp3,toe_us.mp3
3446,together,adverb,a1,/təˈɡeðə(r)/,/təˈɡeðər/,with or near to somebody/something else; with each other,We grew up together.,together_uk.mp3,together_us.mp3
3447,toilet,noun,a1,/ˈtɔɪlət/,/ˈtɔɪlət/,a large bowl attached to a pipe that you sit on or stand over when you get rid of waste matter from your body,Have you flushed the toilet?,toilet_uk.mp3,toilet_us.mp3
3448,tomato,noun,a1,/təˈmɑːtəʊ/,/təˈmeɪtəʊ/,a soft fruit with a lot of juice and shiny red skin that is eaten as a vegetable either raw or cooked,"a bacon, lettuce, and tomato sandwich",tomato_uk.mp3,tomato_us.mp3
3449,tomorrow,adverb,a1,/təˈmɒrəʊ/,/təˈmɑːrəʊ/,on or during the day after today,I'm off now. See you tomorrow.,tomorrow_uk.mp3,tomorrow_us.mp3
3450,tomorrow,noun,a1,/təˈmɒrəʊ/,/təˈmɑːrəʊ/,the day after today,"Today is Tuesday, so tomorrow is Wednesday.",tomorrow_uk.mp3,tomorrow_us.mp3
3451,tone,noun,b2,/təʊn/,/təʊn/,"the quality of somebody’s voice, especially expressing a particular emotion","speaking in hushed/low/clipped/measured, etc. tones",tone_uk.mp3,tone_us.mp3
3452,tongue,noun,b1,/tʌŋ/,/tʌŋ/,"the soft part in the mouth that moves around, used for tasting, swallowing, speaking, etc.",He clicked his tongue to attract their attention.,tongue_uk.mp3,tongue_us.mp3
3453,tonight,adverb,a1,/təˈnaɪt/,/təˈnaɪt/,on or during the evening or night of today,Will you have dinner with me tonight?,tonight_uk.mp3,tonight_us.mp3
3454,tonight,noun,a1,/təˈnaɪt/,/təˈnaɪt/,the evening or night of today,Here are tonight's football results.,tonight_uk.mp3,tonight_us.mp3
3455,too,adverb,a1,/tuː/,/tuː/,"used before adjectives and adverbs to say that something is more than is good, necessary, possible, etc.",He's far too young to go on his own.,too_uk.mp3,too_us.mp3
3456,tool,noun,a2,/tuːl/,/tuːl/,"an instrument such as a hammer, screwdriver, saw, etc. that you hold in your hand and use for making things, repairing things, etc.",garden tools,tool_uk.mp3,tool_us.mp3
3457,tooth,noun,a1,/tuːθ/,/tuːθ/,any of the hard white structures in the mouth used for biting food,I've just had a tooth out at the dentist's.,tooth_uk.mp3,tooth_us.mp3
3458,top,adjective,a2,/tɒp/,/tɑːp/,highest in position,He lives on the top floor.,top_uk.mp3,top_us.mp3
3459,top,noun,a2,/tɒp/,/tɑːp/,the highest part or point of something,"at the top of something, She was standing at the top of the stairs.",top_uk.mp3,top_us.mp3
3460,topic,noun,a1,/ˈtɒpɪk/,/ˈtɑːpɪk/,"a subject that you talk, write or learn about",The main topic of conversation was Tom's new girlfriend.,topic_uk.mp3,topic_us.mp3
